,시간,시가,고가,저가,종가,거래량
14479,2019-09-02T01:00:00,11622000,11632000,11565000,11600000,71.3106385
14478,2019-09-02T02:00:00,11592000,11656000,11561000,11619000,65.92126519
14477,2019-09-02T03:00:00,11620000,11647000,11601000,11612000,57.89355785
14476,2019-09-02T04:00:00,11617000,11645000,11606000,11642000,15.18765748
14475,2019-09-02T05:00:00,11641000,11644000,11619000,11644000,21.6101272
14474,2019-09-02T06:00:00,11643000,11790000,11637000,11710000,364.9318063
14473,2019-09-02T07:00:00,11710000,11860000,11710000,11819000,476.8113957
14472,2019-09-02T08:00:00,11822000,11830000,11746000,11768000,204.2532746
14471,2019-09-02T09:00:00,11768000,11816000,11757000,11779000,199.0645004
14470,2019-09-02T10:00:00,11775000,11799000,11740000,11744000,156.7609022
14469,2019-09-02T11:00:00,11744000,11783000,11740000,11779000,134.8255822
14468,2019-09-02T12:00:00,11775000,11800000,11761000,11769000,124.0145783
14467,2019-09-02T13:00:00,11769000,11791000,11768000,11788000,76.50625712
14466,2019-09-02T14:00:00,11788000,11800000,11769000,11769000,136.3759525
14465,2019-09-02T15:00:00,11769000,11770000,11726000,11730000,176.2197718
14464,2019-09-02T16:00:00,11730000,11765000,11729000,11759000,97.617248
14463,2019-09-02T17:00:00,11759000,11781000,11751000,11760000,127.0734779
14462,2019-09-02T18:00:00,11760000,11836000,11759000,11825000,243.1363749
14461,2019-09-02T19:00:00,11828000,11910000,11825000,11868000,325.1134184
14460,2019-09-02T20:00:00,11868000,11944000,11860000,11939000,297.3439618
14459,2019-09-02T21:00:00,11939000,11965000,11901000,11965000,217.1009691
14458,2019-09-02T22:00:00,11965000,12022000,11928000,12000000,401.627736
14457,2019-09-02T23:00:00,12010000,12101000,11999000,12021000,533.650736
14456,2019-09-03T00:00:00,12020000,12027000,11963000,11982000,220.6222702
14455,2019-09-03T01:00:00,11981000,12062000,11981000,12038000,144.9751238
14454,2019-09-03T02:00:00,12038000,12237000,12034000,12191000,456.24483
14453,2019-09-03T03:00:00,12191000,12285000,12191000,12238000,280.1446134
14452,2019-09-03T04:00:00,12238000,12285000,12201000,12283000,124.2116524
14451,2019-09-03T05:00:00,12284000,12540000,12284000,12491000,671.4695968
14450,2019-09-03T06:00:00,12497000,12545000,12422000,12470000,407.7629322
14449,2019-09-03T07:00:00,12470000,12523000,12436000,12454000,352.9684262
14448,2019-09-03T08:00:00,12454000,12470000,12389000,12435000,398.0002089
14447,2019-09-03T09:00:00,12435000,12505000,12432000,12467000,361.3200029
14446,2019-09-03T10:00:00,12469000,12469000,12310000,12359000,494.1020431
14445,2019-09-03T11:00:00,12357000,12487000,12355000,12462000,403.1175593
14444,2019-09-03T12:00:00,12470000,12619000,12460000,12519000,675.0010416
14443,2019-09-03T13:00:00,12519000,12560000,12484000,12517000,301.5243763
14442,2019-09-03T14:00:00,12517000,12567000,12510000,12544000,282.719548
14441,2019-09-03T15:00:00,12543000,12545000,12488000,12489000,200.9942394
14440,2019-09-03T16:00:00,12487000,12530000,12480000,12520000,202.2695226
14439,2019-09-03T17:00:00,12510000,12518000,12474000,12480000,196.0846631
14438,2019-09-03T18:00:00,12480000,12484000,12396000,12397000,389.9999483
14437,2019-09-03T19:00:00,12398000,12485000,12380000,12485000,280.3223231
14436,2019-09-03T20:00:00,12485000,12623000,12477000,12567000,712.8256351
14435,2019-09-03T21:00:00,12561000,12726000,12542000,12711000,609.5077936
14434,2019-09-03T22:00:00,12708000,12923000,12674000,12838000,1472.099248
14433,2019-09-03T23:00:00,12838000,12959000,12704000,12766000,973.0200218
14432,2019-09-04T00:00:00,12771000,12871000,12724000,12860000,456.3628803
14431,2019-09-04T01:00:00,12858000,12865000,12782000,12798000,190.5192299
14430,2019-09-04T02:00:00,12798000,12828000,12750000,12750000,93.27843638
14429,2019-09-04T03:00:00,12751000,12792000,12750000,12768000,38.51182022
14428,2019-09-04T04:00:00,12764000,12819000,12760000,12789000,71.72686652
14427,2019-09-04T05:00:00,12800000,12885000,12788000,12850000,184.2984717
14426,2019-09-04T06:00:00,12850000,12859000,12780000,12820000,165.4931558
14425,2019-09-04T07:00:00,12819000,12838000,12791000,12830000,130.1306989
14424,2019-09-04T08:00:00,12830000,12837000,12631000,12703000,921.2238362
14423,2019-09-04T09:00:00,12722000,12722000,12655000,12681000,343.8854313
14422,2019-09-04T10:00:00,12680000,12681000,12506000,12602000,789.5835411
14421,2019-09-04T11:00:00,12602000,12645000,12557000,12626000,285.919183
14420,2019-09-04T12:00:00,12626000,12722000,12594000,12711000,224.2302427
14419,2019-09-04T13:00:00,12713000,12737000,12671000,12692000,331.0561791
14418,2019-09-04T14:00:00,12692000,12704000,12630000,12644000,157.6805345
14417,2019-09-04T15:00:00,12644000,12712000,12638000,12674000,173.2992818
14416,2019-09-04T16:00:00,12674000,12704000,12640000,12677000,126.6307429
14415,2019-09-04T17:00:00,12676000,12677000,12581000,12605000,247.7696801
14414,2019-09-04T18:00:00,12605000,12671000,12594000,12604000,194.2724398
14413,2019-09-04T19:00:00,12605000,12686000,12581000,12668000,216.806401
14412,2019-09-04T20:00:00,12662000,12680000,12621000,12643000,116.9054031
14411,2019-09-04T21:00:00,12643000,12644000,12568000,12568000,219.6919526
14410,2019-09-04T22:00:00,12568000,12570000,12438000,12465000,781.3264721
14409,2019-09-04T23:00:00,12465000,12546000,12459000,12473000,226.3358384
14408,2019-09-05T00:00:00,12472000,12521000,12450000,12488000,129.6836741
14407,2019-09-05T01:00:00,12487000,12697000,12487000,12658000,393.8933512
14406,2019-09-05T02:00:00,12658000,12763000,12626000,12727000,311.6431054
14405,2019-09-05T03:00:00,12732000,12749000,12683000,12685000,164.5385125
14404,2019-09-05T04:00:00,12695000,12816000,12685000,12796000,192.0554702
14403,2019-09-05T05:00:00,12796000,12900000,12662000,12696000,441.5167602
14402,2019-09-05T06:00:00,12696000,12750000,12671000,12749000,125.4187224
14401,2019-09-05T07:00:00,12748000,12773000,12603000,12626000,279.0631399
14400,2019-09-05T08:00:00,12630000,12670000,12593000,12641000,196.0697805
14399,2019-09-05T09:00:00,12636000,12645000,12533000,12585000,320.919815
14398,2019-09-05T10:00:00,12585000,12632000,12578000,12588000,112.333716
14397,2019-09-05T11:00:00,12588000,12621000,12572000,12616000,167.2636828
14396,2019-09-05T12:00:00,12605000,12635000,12540000,12623000,153.4416351
14395,2019-09-05T13:00:00,12608000,12682000,12607000,12644000,199.772218
14394,2019-09-05T14:00:00,12644000,12686000,12609000,12648000,116.5611969
14393,2019-09-05T15:00:00,12647000,12680000,12608000,12610000,187.0169688
14392,2019-09-05T16:00:00,12610000,12648000,12603000,12620000,140.7648661
14391,2019-09-05T17:00:00,12620000,12679000,12587000,12639000,202.7959143
14390,2019-09-05T18:00:00,12639000,12672000,12610000,12636000,117.3097713
14389,2019-09-05T19:00:00,12636000,12752000,12559000,12705000,532.4870731
14388,2019-09-05T20:00:00,12700000,12717000,12647000,12650000,166.1457055
14387,2019-09-05T21:00:00,12652000,12674000,12610000,12655000,189.3902468
14386,2019-09-05T22:00:00,12655000,12674000,12620000,12669000,178.5490064
14385,2019-09-05T23:00:00,12668000,12669000,12602000,12623000,164.3520943
14384,2019-09-06T00:00:00,12624000,12645000,12600000,12639000,129.5000687
14383,2019-09-06T01:00:00,12629000,12679000,12569000,12616000,232.7223321
14382,2019-09-06T02:00:00,12616000,12630000,12570000,12587000,78.51215443
14381,2019-09-06T03:00:00,12600000,12656000,12570000,12645000,67.94794261
14380,2019-09-06T04:00:00,12645000,12668000,12574000,12633000,133.0957178
14379,2019-09-06T05:00:00,12633000,12689000,12601000,12608000,86.56803124
14378,2019-09-06T06:00:00,12601000,12650000,12588000,12640000,32.66314392
14377,2019-09-06T07:00:00,12638000,12669000,12619000,12655000,94.47236946
14376,2019-09-06T08:00:00,12657000,12685000,12614000,12644000,115.9862819
14375,2019-09-06T09:00:00,12644000,12680000,12626000,12650000,137.9452561
14374,2019-09-06T10:00:00,12650000,12670000,12635000,12651000,110.0335679
14373,2019-09-06T11:00:00,12642000,12780000,12641000,12755000,353.752976
14372,2019-09-06T12:00:00,12754000,12799000,12700000,12715000,422.9802065
14371,2019-09-06T13:00:00,12716000,12800000,12714000,12776000,241.365178
14370,2019-09-06T14:00:00,12774000,12883000,12768000,12790000,605.0768308
14369,2019-09-06T15:00:00,12790000,12831000,12766000,12809000,298.5812801
14368,2019-09-06T16:00:00,12811000,12839000,12780000,12833000,187.2040338
14367,2019-09-06T17:00:00,12831000,12880000,12790000,12813000,334.8586391
14366,2019-09-06T18:00:00,12813000,12830000,12780000,12801000,144.1709475
14365,2019-09-06T19:00:00,12809000,12864000,12799000,12825000,210.3995964
14364,2019-09-06T20:00:00,12825000,12953000,12820000,12930000,775.7944309
14363,2019-09-06T21:00:00,12922000,13014000,12900000,12903000,677.6750216
14362,2019-09-06T22:00:00,12900000,12934000,12856000,12880000,356.8409926
14361,2019-09-06T23:00:00,12883000,12935000,12880000,12903000,151.4605773
14360,2019-09-07T00:00:00,12902000,12965000,12902000,12923000,149.3397683
14359,2019-09-07T01:00:00,12919000,12941000,12898000,12939000,81.23098859
14358,2019-09-07T02:00:00,12939000,12940000,12500000,12535000,1392.842014
14357,2019-09-07T03:00:00,12535000,12548000,12432000,12459000,629.5846826
14356,2019-09-07T04:00:00,12451000,12485000,12410000,12449000,241.0288455
14355,2019-09-07T05:00:00,12449000,12452000,12306000,12433000,529.5541011
14354,2019-09-07T06:00:00,12433000,12509000,12385000,12509000,267.4849208
14353,2019-09-07T07:00:00,12508000,12509000,12395000,12395000,283.9549135
14352,2019-09-07T08:00:00,12395000,12437000,12315000,12341000,344.180835
14351,2019-09-07T09:00:00,12340000,12432000,12335000,12382000,246.8064762
14350,2019-09-07T10:00:00,12382000,12445000,12357000,12422000,171.2712492
14349,2019-09-07T11:00:00,12422000,12443000,12378000,12385000,151.838265
14348,2019-09-07T12:00:00,12381000,12412000,12372000,12384000,139.7746497
14347,2019-09-07T13:00:00,12384000,12401000,12351000,12381000,146.0329633
14346,2019-09-07T14:00:00,12381000,12407000,12366000,12407000,78.48339423
14345,2019-09-07T15:00:00,12404000,12412000,12384000,12392000,88.89661982
14344,2019-09-07T16:00:00,12391000,12478000,12380000,12449000,203.3975914
14343,2019-09-07T17:00:00,12449000,12497000,12443000,12467000,139.3670394
14342,2019-09-07T18:00:00,12467000,12473000,12439000,12452000,113.8767681
14341,2019-09-07T19:00:00,12452000,12473000,12388000,12435000,166.150882
14340,2019-09-07T20:00:00,12440000,12486000,12439000,12482000,92.14266764
14339,2019-09-07T21:00:00,12483000,12496000,12442000,12442000,88.64903484
14338,2019-09-07T22:00:00,12442000,12460000,12420000,12424000,107.3295924
14337,2019-09-07T23:00:00,12424000,12472000,12421000,12453000,99.63521374
14336,2019-09-08T00:00:00,12454000,12496000,12445000,12495000,177.4848087
14335,2019-09-08T01:00:00,12496000,12579000,12400000,12519000,407.614921
14334,2019-09-08T02:00:00,12534000,12588000,12476000,12497000,249.5837332
14333,2019-09-08T03:00:00,12497000,12533000,12460000,12461000,65.6624449
14332,2019-09-08T04:00:00,12463000,12528000,12431000,12484000,64.08120647
14331,2019-09-08T05:00:00,12484000,12505000,12470000,12503000,47.80732589
14330,2019-09-08T06:00:00,12503000,12560000,12459000,12524000,104.2783349
14329,2019-09-08T07:00:00,12524000,12530000,12481000,12485000,75.00904399
14328,2019-09-08T08:00:00,12485000,12493000,12456000,12473000,75.26896237
14327,2019-09-08T09:00:00,12475000,12510000,12470000,12502000,94.86867419
14326,2019-09-08T10:00:00,12504000,12519000,12490000,12490000,44.76573541
14325,2019-09-08T11:00:00,12490000,12510000,12486000,12487000,64.64438227
14324,2019-09-08T12:00:00,12488000,12550000,12476000,12542000,172.034075
14323,2019-09-08T13:00:00,12541000,12579000,12531000,12549000,142.3739342
14322,2019-09-08T14:00:00,12542000,12549000,12518000,12530000,70.66490904
14321,2019-09-08T15:00:00,12530000,12550000,12520000,12549000,53.30537006
14320,2019-09-08T16:00:00,12550000,12558000,12509000,12522000,80.32336115
14319,2019-09-08T17:00:00,12522000,12541000,12482000,12511000,97.99038563
14318,2019-09-08T18:00:00,12511000,12518000,12482000,12483000,70.01827026
14317,2019-09-08T19:00:00,12483000,12519000,12467000,12489000,144.6412145
14316,2019-09-08T20:00:00,12491000,12495000,12271000,12409000,799.946601
14315,2019-09-08T21:00:00,12409000,12437000,12382000,12394000,146.0489872
14314,2019-09-08T22:00:00,12387000,12408000,12332000,12343000,182.8993558
14313,2019-09-08T23:00:00,12354000,12409000,12334000,12386000,206.6000083
14312,2019-09-09T00:00:00,12385000,12393000,12357000,12362000,111.5262154
14311,2019-09-09T01:00:00,12363000,12410000,12321000,12387000,150.1528633
14310,2019-09-09T02:00:00,12379000,12394000,12350000,12355000,22.59155163
14309,2019-09-09T03:00:00,12355000,12382000,12325000,12338000,35.11216865
14308,2019-09-09T04:00:00,12338000,12379000,12338000,12356000,17.99298933
14307,2019-09-09T05:00:00,12355000,12371000,12337000,12352000,36.35277149
14306,2019-09-09T06:00:00,12352000,12400000,12331000,12393000,69.9341082
14305,2019-09-09T07:00:00,12400000,12406000,12374000,12375000,83.89439974
14304,2019-09-09T08:00:00,12380000,12390000,12349000,12370000,100.0748597
14303,2019-09-09T09:00:00,12370000,12384000,12322000,12347000,158.9600379
14302,2019-09-09T10:00:00,12347000,12359000,12330000,12332000,83.12065057
14301,2019-09-09T11:00:00,12332000,12337000,12216000,12228000,360.573502
14300,2019-09-09T12:00:00,12228000,12275000,12180000,12201000,389.9208216
14299,2019-09-09T13:00:00,12201000,12250000,12134000,12239000,347.6432154
14298,2019-09-09T14:00:00,12238000,12262000,12220000,12256000,129.5850326
14297,2019-09-09T15:00:00,12255000,12266000,12180000,12200000,155.3550926
14296,2019-09-09T16:00:00,12200000,12230000,12050000,12069000,535.1897589
14295,2019-09-09T17:00:00,12061000,12123000,12010000,12095000,332.8077863
14294,2019-09-09T18:00:00,12096000,12235000,12092000,12223000,323.0855876
14293,2019-09-09T19:00:00,12227000,12252000,12150000,12242000,202.5976093
14292,2019-09-09T20:00:00,12240000,12480000,12203000,12384000,926.1052983
14291,2019-09-09T21:00:00,12384000,12396000,12329000,12341000,237.0150626
14290,2019-09-09T22:00:00,12340000,12361000,12277000,12309000,250.9779533
14289,2019-09-09T23:00:00,12309000,12355000,12281000,12312000,163.4327479
14288,2019-09-10T00:00:00,12313000,12328000,12281000,12290000,83.54155938
14287,2019-09-10T01:00:00,12289000,12305000,12161000,12243000,248.934302
14286,2019-09-10T02:00:00,12243000,12271000,12196000,12240000,50.58677504
14285,2019-09-10T03:00:00,12240000,12260000,12226000,12226000,11.09930155
14284,2019-09-10T04:00:00,12239000,12293000,12213000,12282000,42.62495552
14283,2019-09-10T05:00:00,12281000,12310000,12203000,12203000,71.88262595
14282,2019-09-10T06:00:00,12204000,12269000,12200000,12243000,46.12776675
14281,2019-09-10T07:00:00,12244000,12360000,12244000,12294000,134.9012821
14280,2019-09-10T08:00:00,12295000,12339000,12270000,12278000,135.623379
14279,2019-09-10T09:00:00,12270000,12330000,12264000,12296000,108.390935
14278,2019-09-10T10:00:00,12296000,12330000,12291000,12300000,112.0173068
14277,2019-09-10T11:00:00,12300000,12311000,12239000,12239000,166.9861223
14276,2019-09-10T12:00:00,12240000,12267000,12200000,12238000,216.2420345
14275,2019-09-10T13:00:00,12239000,12253000,12211000,12235000,108.1987646
14274,2019-09-10T14:00:00,12235000,12239000,12200000,12211000,139.8794618
14273,2019-09-10T15:00:00,12211000,12217000,12182000,12197000,134.2948903
14272,2019-09-10T16:00:00,12198000,12244000,12165000,12194000,158.0582886
14271,2019-09-10T17:00:00,12201000,12223000,12180000,12202000,129.6553503
14270,2019-09-10T18:00:00,12203000,12238000,12149000,12216000,139.8263546
14269,2019-09-10T19:00:00,12209000,12231000,12178000,12208000,97.99458846
14268,2019-09-10T20:00:00,12208000,12218000,12171000,12198000,68.2111066
14267,2019-09-10T21:00:00,12200000,12225000,12185000,12205000,102.2202783
14266,2019-09-10T22:00:00,12200000,12200000,12175000,12185000,87.69125696
14265,2019-09-10T23:00:00,12185000,12191000,12132000,12166000,183.8147044
14264,2019-09-11T00:00:00,12161000,12170000,12114000,12132000,117.5299644
14263,2019-09-11T01:00:00,12131000,12193000,12130000,12174000,67.91980164
14262,2019-09-11T02:00:00,12174000,12175000,12149000,12168000,35.23866603
14261,2019-09-11T03:00:00,12167000,12168000,12135000,12136000,27.94037307
14260,2019-09-11T04:00:00,12148000,12161000,11962000,12012000,487.353732
14259,2019-09-11T05:00:00,12010000,12076000,11989000,12044000,166.550548
14258,2019-09-11T06:00:00,12044000,12123000,12020000,12103000,116.2572774
14257,2019-09-11T07:00:00,12109000,12127000,12049000,12069000,74.11198802
14256,2019-09-11T08:00:00,12069000,12093000,12019000,12078000,85.79252788
14255,2019-09-11T09:00:00,12073000,12255000,12069000,12127000,331.1515141
14254,2019-09-11T10:00:00,12133000,12150000,12038000,12038000,165.4877703
14253,2019-09-11T11:00:00,12037000,12063000,12030000,12038000,167.2343807
14252,2019-09-11T12:00:00,12038000,12101000,12038000,12061000,124.9916247
14251,2019-09-11T13:00:00,12062000,12089000,12020000,12026000,111.8147505
14250,2019-09-11T14:00:00,12026000,12037000,11940000,11975000,365.7447469
14249,2019-09-11T15:00:00,11974000,11996000,11858000,11970000,399.0645151
14248,2019-09-11T16:00:00,11969000,12040000,11959000,12024000,199.5827506
14247,2019-09-11T17:00:00,12025000,12042000,11979000,11986000,123.8297644
